placeId,address,category,phone,latitude,longitude,status,type,googleUrl,storeName,ratingText,stars,numberOfReviews,tileNumber
JfySAlf3O5zsRQ0Qcg1cRFlg,"Sewri Naka,Shop No:A/18,Opp:Dosti Group, Tokershi Jivraj Rd",Pharmacy, 090224 74876,18.9978816,72.8500845,Avaliable,In-store shopping,https://www.google.com/maps/place/Kamgar+Medical+Stores/data=!4m7!3m6!1s0x3be7cefd9580247f:0x58161157831c4443!8m2!3d18.9978816!4d72.8500845!16s%2Fg%2F1w6r6rfk!19sChIJfySAlf3O5zsRQ0Qcg1cRFlg?authuser=0&hl=en&rclk=1,Kamgar Medical Stores,5.0 stars 4 Reviews,5,4,"z=16,x=46029,y=29244"
JTf0QRC_P5zsR8K6LiGTOCYE,"172, Zakaria Bunder Rd, Abyudaya Nagar",General store, 091373 23088,18.995171,72.8523428,Avaliable,In-store pick-up,https://www.google.com/maps/place/Sunflower+General+Store/data=!4m7!3m6!1s0x3be7cf2f4410fd4d:0x8109ce64888baef0!8m2!3d18.995171!4d72.8523428!16s%2Fg%2F11jjk56fwz!19sChIJTf0QRC_P5zsR8K6LiGTOCYE?authuser=0&hl=en&rclk=1,Sunflower General Store,4.0 stars 1 Reviews,4,1,"z=16,x=46030,y=29244"
Jm7WfT7nP5zsRuuuXDSRKN6M,"Rafi Ahmed Kidwai Rd, near FISH MARKET",General store,063729 33069,18.9999519,72.8539113,Avaliable,NA,https://www.google.com/maps/place/Kiran+Pradhan+Shop/data=!4m7!3m6!1s0x3be7cfb94f9fb59b:0xa3374a240d97ebba!8m2!3d18.9999519!4d72.8539113!16s%2Fg%2F11vrfwmrfk!19sChIJm7WfT7nP5zsRuuuXDSRKN6M?authuser=0&hl=en&rclk=1,Kiran Pradhan Shop,NA,,,"z=16,x=46030,y=29243"
J15ES-QHP5zsROXDeWKHq1zE,"Shop Number 03, Tokershi Jivraj Rd",General store,096533 80898,18.9990248,72.8504489,Avaliable,Delivery,https://www.google.com/maps/place/Bhalekar+General+Store/data=!4m7!3m6!1s0x3be7cf01f91291d7:0x31d7eaa158de7039!8m2!3d18.9990248!4d72.8504489!16s%2Fg%2F11sy71l7p5!19sChIJ15ES-QHP5zsROXDeWKHq1zE?authuser=0&hl=en&rclk=1,Bhalekar General Store,NA,,,"z=16,x=46030,y=29244"
J4_08cQLP5zsRSJhuc1TPjC8,"XVX2+8QW, Near Sewri Bus Depot, Acharya Donde Marg",Fruit and vegetable store, 096196 22435,18.9983582,72.8519466,Avaliable,In-store shopping,https://www.google.com/maps/place/Siddhivinayak+Vegetable+Shop/data=!4m7!3m6!1s0x3be7cf02713cfde3:0x2f8ccf54736e9848!8m2!3d18.9983582!4d72.8519466!16s%2Fg%2F1ptx_6bfr!19sChIJ4_08cQLP5zsRSJhuc1TPjC8?authuser=0&hl=en&rclk=1,Siddhivinayak Vegetable Shop,NA,,,"z=16,x=46030,y=29244"
JC2eHZf3O5zsRyXptp4_8WmE,"Shop No, 2c, Tokershi Jivraj Rd",Pharmacy, 099694 72925,19.0000767,72.8508823,Avaliable,Delivery,https://www.google.com/maps/place/Sangam+Medical+And+General+Store/data=!4m7!3m6!1s0x3be7cefd6587670b:0x615afc8fa76d7ac9!8m2!3d19.0000767!4d72.8508823!16s%2Fg%2F1pty0g040!19sChIJC2eHZf3O5zsRyXptp4_8WmE?authuser=0&hl=en&rclk=1,Sangam Medical And General Store,5.0 stars 2 Reviews,5,2,"z=16,x=46030,y=29243"
JDfagVT7P5zsRiifvPbIef_w,Acharya Donde Marg,Store,089288 74573,18.9982969,72.8527839,Avaliable,NA,https://www.google.com/maps/place/Ataur+naryalpani+Shop/data=!4m7!3m6!1s0x3be7cf3e55a0f60d:0xfc7f1eb23def278a!8m2!3d18.9982969!4d72.8527839!16s%2Fg%2F11pdr7rq8t!19sChIJDfagVT7P5zsRiifvPbIef_w?authuser=0&hl=en&rclk=1,Ataur naryalpani Shop,NA,,,"z=16,x=46030,y=29244"
JC3wzcf3O5zsRh0UpDWG2pak,"Z/6, Ravji Sojpal Compound, Opposite Bussa Udhyog Bhavan, Tokershi Jivraj Rd",Fireworks store, 091363 59537,18.9994521,72.8508063,Avaliable,In-store shopping,https://www.google.com/maps/place/Sunil+Stores/data=!4m7!3m6!1s0x3be7cefd71337c0b:0xa9a5b6610d294587!8m2!3d18.9994521!4d72.8508063!16s%2Fg%2F1ptz8z_v4!19sChIJC3wzcf3O5zsRh0UpDWG2pak?authuser=0&hl=en&rclk=1,Sunil Stores,4.0 stars 34 Reviews,4,34,"z=16,x=46030,y=29244"
JR5fcPDrP5zsRiFtTeD90CvA,"Bus Depo, Shop, opp. Sewri",Fruit and vegetable store, 098671 91625,18.9982301,72.8521684,Avaliable,NA,https://www.google.com/maps/place/Gupta+Fruit+Shop/data=!4m7!3m6!1s0x3be7cf3a3cdc9747:0xf00a743f78535b88!8m2!3d18.9982301!4d72.8521684!16s%2Fg%2F11ss45wfnw!19sChIJR5fcPDrP5zsRiFtTeD90CvA?authuser=0&hl=en&rclk=1,Gupta Fruit Shop,NA,,,"z=16,x=46030,y=29244"
JceRtSI7P5zsRzeE6Ls4ptH8,"Road 12, Shop1, Road 1",Store,093228 85554,19.0003397,72.8548674,Avaliable,NA,https://www.google.com/maps/place/Hasina+General+Store/data=!4m7!3m6!1s0x3be7cf8e486de471:0x7fb429ce2e3ae1cd!8m2!3d19.0003397!4d72.8548674!16s%2Fg%2F11vq2g2z29!19sChIJceRtSI7P5zsRzeE6Ls4ptH8?authuser=0&hl=en&rclk=1,Hasina General Store,NA,,,"z=16,x=46030,y=29243"
JfV3Lq7nP5zsR0zhuRrWUWRg,near FISH MARKET,General store,098334 12744,18.9999651,72.8538505,Avaliable,NA,https://www.google.com/maps/place/MD+GULSHAD+SHOP/data=!4m7!3m6!1s0x3be7cfb9abcb5d7d:0x185994b5466e38d3!8m2!3d18.9999651!4d72.8538505!16s%2Fg%2F11vsz8p_tj!19sChIJfV3Lq7nP5zsR0zhuRrWUWRg?authuser=0&hl=en&rclk=1,MD GULSHAD SHOP,NA,,,"z=16,x=46030,y=29243"
JbbPnH-rP5zsRQNCi-Vn93qY,Haji Bunder Rd,Grocery store,091671 03825,18.9947782,72.8539774,Avaliable,NA,https://www.google.com/maps/place/Shaikh+Asgar+Ali+Sa+Shop/data=!4m7!3m6!1s0x3be7cfea1fe7b36d:0xa6defd59f9a2d040!8m2!3d18.9947782!4d72.8539774!16s%2Fg%2F11vymps7cd!19sChIJbbPnH-rP5zsRQNCi-Vn93qY?authuser=0&hl=en&rclk=1,Shaikh Asgar Ali Sa Shop,NA,,,"z=16,x=46030,y=29244"
Jq6qqqq3P5zsR64PwzSFbszQ,"Opposite Sewri Railway Station, Sewri Cross Rd",Sweet shop, 084258 09978,18.9998114,72.8546443,Avaliable,In-store shopping,https://www.google.com/maps/place/Sewree+Sweets+%26+Bakery/data=!4m7!3m6!1s0x3be7cfadaaaaaaab:0x34b35b21cdf083eb!8m2!3d18.9998114!4d72.8546443!16s%2Fg%2F1ttdlg8z!19sChIJq6qqqq3P5zsR64PwzSFbszQ?authuser=0&hl=en&rclk=1,Sewree Sweets & Bakery,4.3 stars 406 Reviews,4.3,406,"z=16,x=46030,y=29243"
Jr4Eba6DP5zsRBp7_BmivWf0,Shop No 1 Gaddi Adaa Sewre,Tobacco shop,095039 30160,18.9952741,72.8540629,Avaliable,NA,https://www.google.com/maps/place/Mukesh+Gupta+Shop/data=!4m7!3m6!1s0x3be7cfa06b1b81af:0xfd59af6806ff9e06!8m2!3d18.9952741!4d72.8540629!16s%2Fg%2F11smntr2w4!19sChIJr4Eba6DP5zsRBp7_BmivWf0?authuser=0&hl=en&rclk=1,Mukesh Gupta Shop,NA,,,"z=16,x=46030,y=29244"
JL5p2rpbP5zsRJxtZUykqyS0,"hutments bander road, above Bhangar ki dukan",Clothing store,NA,18.9966121,72.8517673,Avaliable,NA,https://www.google.com/maps/place/Sonam+garments/data=!4m7!3m6!1s0x3be7cf96ae769a2f:0x2dc92a2953591b27!8m2!3d18.9966121!4d72.8517673!16s%2Fg%2F11vrvjr_q0!19sChIJL5p2rpbP5zsRJxtZUykqyS0?authuser=0&hl=en&rclk=1,Sonam garments,NA,,,"z=16,x=46030,y=29244"
JS3iaL0_P5zsRwLbHUad2iwc,Comed Rambhau Dev Ji Patil Rd,General store,081083 54941,18.9977646,72.8539042,Avaliable,In-store shopping,https://www.google.com/maps/place/Front+Point+General+Store/data=!4m7!3m6!1s0x3be7cf4f2f9a784b:0x78b76a751c7b6c0!8m2!3d18.9977646!4d72.8539042!16s%2Fg%2F11t3202fnc!19sChIJS3iaL0_P5zsRwLbHUad2iwc?authuser=0&hl=en&rclk=1,Front Point General Store,NA,,,"z=16,x=46030,y=29244"
Jj0QrQ7zP5zsRU3JMFLQccb4,"400015, near Gausia Masjid",General store,091377 75607,18.9911335,72.8546115,Avaliable,NA,https://www.google.com/maps/place/AKHLAQ+ANSARI+GENERAL+STORE/data=!4m7!3m6!1s0x3be7cfbc432b448f:0xbe711cb4144c7253!8m2!3d18.9911335!4d72.8546115!16s%2Fg%2F11vrh56nq4!19sChIJj0QrQ7zP5zsRU3JMFLQccb4?authuser=0&hl=en&rclk=1,AKHLAQ ANSARI GENERAL STORE,5.0 stars 1 Reviews,5,1,"z=16,x=46030,y=29245"
JtVwprfTP5zsRIcl0ayDMZHA,"Shop No 02 Siwadi Salim Compound, Tokershi Jivraj Rd",General store,097692 93371,18.9972701,72.8508202,Avaliable,Delivery,https://www.google.com/maps/place/Sandip+Cake+Shop/data=!4m7!3m6!1s0x3be7cff4ad295cb5:0x7064cc206b74c921!8m2!3d18.9972701!4d72.8508202!16s%2Fg%2F11s2n67q9k!19sChIJtVwprfTP5zsRIcl0ayDMZHA?authuser=0&hl=en&rclk=1,Sandip Cake Shop,NA,,,"z=16,x=46030,y=29244"
JH7pMxhjP5zsRmc95zpv0iGs,Sewri Cross Rd,General store,063729 33069,18.9999522,72.8539171,Avaliable,NA,https://www.google.com/maps/place/Ganga+Jamuna+General+Store/data=!4m7!3m6!1s0x3be7cf18c64cba1f:0x6b88f49bce79cf99!8m2!3d18.9999522!4d72.8539171!16s%2Fg%2F11vym5rbkp!19sChIJH7pMxhjP5zsRmc95zpv0iGs?authuser=0&hl=en&rclk=1,Ganga Jamuna General Store,NA,,,"z=16,x=46030,y=29243"
Jbeh4RgLP5zsRO95TePlzRFg,BDD Chwal No 9 Shop No. 11 Siwari Stion Road Siwari,Cell phone store, 098927 82591,18.998373,72.853608,Avaliable,NA,https://www.google.com/maps/place/Sewri+Mobile+Point/data=!4m7!3m6!1s0x3be7cf024678e86d:0x584473f97853de3b!8m2!3d18.998373!4d72.853608!16s%2Fg%2F11bwf7lq_4!19sChIJbeh4RgLP5zsRO95TePlzRFg?authuser=0&hl=en&rclk=1,Sewri Mobile Point,3.5 stars 6 Reviews,3.5,6,"z=16,x=46030,y=29244"
J3WxVa37P5zsRNqJo2GaR8yc,"ToKarshi Building, Acharya Donde Marg",Store,084338 94204,18.9984657,72.850371,Avaliable,NA,https://www.google.com/maps/place/Subhash+Paan+Shop/data=!4m7!3m6!1s0x3be7cf7e6b556cdd:0x27f39166d868a236!8m2!3d18.9984657!4d72.850371!16s%2Fg%2F11s3d9y1mw!19sChIJ3WxVa37P5zsRNqJo2GaR8yc?authuser=0&hl=en&rclk=1,Subhash Paan Shop,NA,,,"z=16,x=46030,y=29244"
JGyAvjbbP5zsR8iLlpSaBkF8,"Zakaria Bunder Rd, Abyudaya Nagar",General store,NA,18.9958993,72.852577,Avaliable,NA,https://www.google.com/maps/place/Jay+maharashtra+kirana+and+general+store/data=!4m7!3m6!1s0x3be7cfb68d2f201b:0x5f908126a5e522f2!8m2!3d18.9958993!4d72.852577!16s%2Fg%2F11n887gfc1!19sChIJGyAvjbbP5zsR8iLlpSaBkF8?authuser=0&hl=en&rclk=1,Jay maharashtra kirana and general store,NA,,,"z=16,x=46030,y=29244"
J9zB165LP5zsRrpgaktePELU,"Shop No 1, Gadi Adda",Tobacco shop,093729 41160,18.994942,72.8545779,Avaliable,NA,https://www.google.com/maps/place/Suvedar+Pan+Shop/data=!4m7!3m6!1s0x3be7cf92eb7530f7:0xb5108fd7921a98ae!8m2!3d18.994942!4d72.8545779!16s%2Fg%2F11t47980ck!19sChIJ9zB165LP5zsRrpgaktePELU?authuser=0&hl=en&rclk=1,Suvedar Pan Shop,NA,,,"z=16,x=46030,y=29244"
JFX0jUL_P5zsRdZ5auGvqYQo,"Shop No 1, Sewari Garee Adda",Fabric store,098207 67422,18.9952516,72.8547973,Avaliable,NA,https://www.google.com/maps/place/Rk+Pan+Shop/data=!4m7!3m6!1s0x3be7cfbf50237d15:0xa61ea6bb85a9e75!8m2!3d18.9952516!4d72.8547973!16s%2Fg%2F11t99rvl46!19sChIJFX0jUL_P5zsRdZ5auGvqYQo?authuser=0&hl=en&rclk=1,Rk Pan Shop,1.0 stars 1 Reviews,1,1,"z=16,x=46030,y=29244"
J2wvXzVzP5zsRkKvkkOgVtcI,"Gadi Adda, Haji Bunder Rd",Store,074001 26671,18.9949071,72.8545629,Avaliable,NA,https://www.google.com/maps/place/Mohammad+Atahar+Pan+Shop/data=!4m7!3m6!1s0x3be7cf5ccdd70bdb:0xc2b515e890e4ab90!8m2!3d18.9949071!4d72.8545629!16s%2Fg%2F11vymq1tpf!19sChIJ2wvXzVzP5zsRkKvkkOgVtcI?authuser=0&hl=en&rclk=1,Mohammad Atahar Pan Shop,NA,,,"z=16,x=46030,y=29244"
JlwqoYwLP5zsREXataDvWhyk,"Shop No. A/4, Veena Beena Apartments, Sewree, Acharya Donde Marg",General store, 096191 31119,18.9986728,72.8524249,Avaliable,In-store shopping,https://www.google.com/maps/place/Neelam+General+Store/data=!4m7!3m6!1s0x3be7cf0263a80a97:0x2987d63b68ad7611!8m2!3d18.9986728!4d72.8524249!16s%2Fg%2F1ptzq7j02!19sChIJlwqoYwLP5zsREXataDvWhyk?authuser=0&hl=en&rclk=1,Neelam General Store,4.5 stars 4 Reviews,4.5,4,"z=16,x=46030,y=29244"
JF7lmdv3O5zsRc5nZhsIkwWg,"Janta Grain Stores, 5A/6, Virchand Niwas, Tokershi Jivraj Rd",Grocery store,098333 25056,18.9986961,72.8502975,Avaliable,In-store shopping,https://www.google.com/maps/place/Janta+Grain+Stores/data=!4m7!3m6!1s0x3be7cefd7666b917:0x68c124c286d99973!8m2!3d18.9986961!4d72.8502975!16s%2Fg%2F11pz10z3wm!19sChIJF7lmdv3O5zsRc5nZhsIkwWg?authuser=0&hl=en&rclk=1,Janta Grain Stores,3.8 stars 4 Reviews,3.8,4,"z=16,x=46029,y=29244"
JXz8n5__P5zsRcJdE9Fl7G-c,"No. 3, Prabodhankar Thakre Marg",Tobacco shop,098207 63021,18.9983538,72.8522311,Avaliable,NA,https://www.google.com/maps/place/Aakash+Pan+Bidi+Shop/data=!4m7!3m6!1s0x3be7cfffe7273f5f:0xe71b7b59f4449770!8m2!3d18.9983538!4d72.8522311!16s%2Fg%2F11swddjqmb!19sChIJXz8n5__P5zsRcJdE9Fl7G-c?authuser=0&hl=en&rclk=1,Aakash Pan Bidi Shop,NA,,,"z=16,x=46030,y=29244"
J1z2wv0XP5zsRXi9IiY-epeE,"Suwari, Ibrahim Khan Dost Mohd Building",Fruit and vegetable store,086919 68162,19.0003849,72.8546974,Avaliable,NA,https://www.google.com/maps/place/Jalim+Fruit+Shop/data=!4m7!3m6!1s0x3be7cf45bfb03dd7:0xe1a59e8f89482f5e!8m2!3d19.0003849!4d72.8546974!16s%2Fg%2F11scx39llh!19sChIJ1z2wv0XP5zsRXi9IiY-epeE?authuser=0&hl=en&rclk=1,Jalim Fruit Shop,NA,,,"z=16,x=46030,y=29243"
Jw2PbGz7P5zsRMfyB9ZsPVT0,Arab Hotel Char Road,Store,091376 05378,18.9998022,72.8537076,Avaliable,Delivery,https://www.google.com/maps/place/Akbar+Sweet+Shop/data=!4m7!3m6!1s0x3be7cf3e1bdb63c3:0x3d550f9bf581fc31!8m2!3d18.9998022!4d72.8537076!16s%2Fg%2F11t5k74kys!19sChIJw2PbGz7P5zsRMfyB9ZsPVT0?authuser=0&hl=en&rclk=1,Akbar Sweet Shop,NA,,,"z=16,x=46030,y=29244"
Ja8rpVN_P5zsRFiswkbbEfYo,"Shop no.2, opp. Dosti Flamingos",Cake shop, 098928 14244,18.9972618,72.8497492,Avaliable,In-store shopping,https://www.google.com/maps/place/Manifesto+Cakes/data=!4m7!3m6!1s0x3be7cfdf54e9ca6b:0x8a7dc4b691302b16!8m2!3d18.9972618!4d72.8497492!16s%2Fg%2F11rkl7wctm!19sChIJa8rpVN_P5zsRFiswkbbEfYo?authuser=0&hl=en&rclk=1,Manifesto Cakes,5.0 stars 15 Reviews,5,15,"z=16,x=46029,y=29244"
JMSo87O_P5zsR9Xf9UVyH6Ns,"Shop No 4, Khimji Vishram Building, Tokershi Jivraj Rd",Dairy store,091678 50890,18.9946158,72.8497249,Avaliable,NA,https://www.google.com/maps/place/Vaishnavi+Enterprise/data=!4m7!3m6!1s0x3be7cfefec3c2a31:0xdbe8875c51fd77f5!8m2!3d18.9946158!4d72.8497249!16s%2Fg%2F11vwwmrx_v!19sChIJMSo87O_P5zsR9Xf9UVyH6Ns?authuser=0&hl=en&rclk=1,Vaishnavi Enterprise,NA,,,"z=16,x=46029,y=29244"
JPy1ANu_P5zsRI-7K0ytLzeQ,"400015, near Bus Depot",Store,095541 46744,18.9976712,72.8518935,Avaliable,NA,https://www.google.com/maps/place/ABHAYRAJ+RAMNIHOR+YADAV+FRUIT+SHOP/data=!4m7!3m6!1s0x3be7cfef36402d3f:0xe4cd4b2bd3caee23!8m2!3d18.9976712!4d72.8518935!16s%2Fg%2F11vrh79f_t!19sChIJPy1ANu_P5zsRI-7K0ytLzeQ?authuser=0&hl=en&rclk=1,ABHAYRAJ RAMNIHOR YADAV FRUIT SHOP,NA,,,"z=16,x=46030,y=29244"
J8yWc3_3O5zsRlf5yZUxfVJU,"Building No 10, Tokershi Jivraj Rd",General store, 096197 09363,18.9961892,72.8501531,Avaliable,NA,https://www.google.com/maps/place/Saikrupa+Provision+And+General+Store/data=!4m7!3m6!1s0x3be7cefddf9c25f3:0x95545f4c6572fe95!8m2!3d18.9961892!4d72.8501531!16s%2Fg%2F1ptyw84yh!19sChIJ8yWc3_3O5zsRlf5yZUxfVJU?authuser=0&hl=en&rclk=1,Saikrupa Provision And General Store,5.0 stars 1 Reviews,5,1,"z=16,x=46029,y=29244"
JH8lbWIrP5zsRat3knfXjz7U,"Navbharat Estate, Shop No.5 Jp Road",Tea store,085295 35101,18.9958303,72.8525142,Avaliable,NA,https://www.google.com/maps/place/KEVALAJISOVALAJIPATIDAR+Kevalji+Tea+Shop/data=!4m7!3m6!1s0x3be7cf8a585bc91f:0xb5cfe3f59de4dd6a!8m2!3d18.9958303!4d72.8525142!16s%2Fg%2F11q3p0b7sb!19sChIJH8lbWIrP5zsRat3knfXjz7U?authuser=0&hl=en&rclk=1,KEVALAJISOVALAJIPATIDAR Kevalji Tea Shop,NA,,,"z=16,x=46030,y=29244"
J8zNXAAPP5zsRP6tZsx0fe9o,"Shop No 5, West, opposite Sewri Railway Station",Cell phone store, 086550 06967,18.9984229,72.8543268,Avaliable,In-store shopping,https://www.google.com/maps/place/Hello+Mumbai/data=!4m7!3m6!1s0x3be7cf03005733f3:0xda7b1f1db359ab3f!8m2!3d18.9984229!4d72.8543268!16s%2Fg%2F1pty39ky7!19sChIJ8zNXAAPP5zsRP6tZsx0fe9o?authuser=0&hl=en&rclk=1,Hello Mumbai,"4.9 stars 2,355 Reviews",4.9,,"z=16,x=46030,y=29244"
JtwWIKn_P5zsRTRHzoyeIbQc,"XVR3+V65 COLD DEPOT, KOLSA BUNDER",Tobacco shop,086526 24438,18.992129,72.8531089,Avaliable,Delivery,https://www.google.com/maps/place/TUFANI+PAAN+SHOP/data=!4m7!3m6!1s0x3be7cf7f2a8805b7:0x76d8827a3f3114d!8m2!3d18.992129!4d72.8531089!16s%2Fg%2F11sbd0qdgh!19sChIJtwWIKn_P5zsRTRHzoyeIbQc?authuser=0&hl=en&rclk=1,TUFANI PAAN SHOP,NA,,,"z=16,x=46030,y=29245"
JdRrjl_3O5zsRZrtdduNmjIU,"22/C, Mithibai Building, Sewri, Tokershi Jivraj Rd",Stationery store, 098204 80627,18.9983534,72.8500853,Avaliable,In-store shopping,https://www.google.com/maps/place/New+Popular+Stores/data=!4m7!3m6!1s0x3be7cefd97e31a75:0x858c66e3765dbb66!8m2!3d18.9983534!4d72.8500853!16s%2Fg%2F1pv2tqzk8!19sChIJdRrjl_3O5zsRZrtdduNmjIU?authuser=0&hl=en&rclk=1,New Popular Stores,3.0 stars 2 Reviews,3,2,"z=16,x=46029,y=29244"
Jv9AajvbP5zsR0iKuCddEbeQ,"Shop No 45, Swri Cross Road Tadiwala Chawl, 22, Sewri Cross Rd",General store, 080700 04449,19.0022574,72.8543141,Avaliable,NA,https://www.google.com/maps/place/Azad+General+Store/data=!4m7!3m6!1s0x3be7cff68e1ad0bf:0xe46d44d709ae22d2!8m2!3d19.0022574!4d72.8543141!16s%2Fg%2F11h4z26vmn!19sChIJv9AajvbP5zsR0iKuCddEbeQ?authuser=0&hl=en&rclk=1,Azad General Store,5.0 stars 1 Reviews,5,1,"z=16,x=46030,y=29243"
JpV2AqBrP5zsRZpIzwH_SLQU,"Shop No 07, Harak Niwas Building, Datta Mandir, Lane, Tokershi Jivraj Rd",Grocery store,098927 43209,18.9965262,72.8493383,Avaliable,NA,https://www.google.com/maps/place/Patit+Pawan+And+Company/data=!4m7!3m6!1s0x3be7cf1aa8805da5:0x52dd27fc0339266!8m2!3d18.9965262!4d72.8493383!16s%2Fg%2F11vqxj4bhq!19sChIJpV2AqBrP5zsRZpIzwH_SLQU?authuser=0&hl=en&rclk=1,Patit Pawan And Company,NA,,,"z=16,x=46029,y=29244"
J7T4yCm7P5zsR6HVRlLeFjO4,"Shop No 19, Railway Station, X Road, opp. Sewre",Sportswear store,088099 77030,18.998227,72.8535769,Avaliable,NA,https://www.google.com/maps/place/Imran+Bags+Shop/data=!4m7!3m6!1s0x3be7cf6e0a323eed:0xee8c85b7945175e8!8m2!3d18.998227!4d72.8535769!16s%2Fg%2F11t2dtf0lm!19sChIJ7T4yCm7P5zsR6HVRlLeFjO4?authuser=0&hl=en&rclk=1,Imran Bags Shop,NA,,,"z=16,x=46030,y=29244"
Jx_YlqpTP5zsRfhf9OWg4wc8,"Shop No, 12, Tokershi Jivraj Rd",Fruit and vegetable store,084339 75871,18.9974531,72.8495308,Avaliable,NA,https://www.google.com/maps/place/Mustakeen+Mohammad+Mustkeen+Riyasatuddin+Vegetable+Shop/data=!4m7!3m6!1s0x3be7cf94aa25f6c7:0xcfc1386839fd177e!8m2!3d18.9974531!4d72.8495308!16s%2Fg%2F11sw_7l6nb!19sChIJx_YlqpTP5zsRfhf9OWg4wc8?authuser=0&hl=en&rclk=1,Mustakeen Mohammad Mustkeen Riyasatuddin Vegetable Shop,NA,,,"z=16,x=46029,y=29244"
JK7thbgLP5zsROoZ9Jm34CBA,"Shop No.2, Sewri West, Acharya Donde Marg",Grocery store, 095949 32750,18.9983606,72.8524632,Avaliable,In-store shopping,https://www.google.com/maps/place/Ganesh+Krupa+General+Stores/data=!4m7!3m6!1s0x3be7cf026e61bb2b:0x1008f86d267d863a!8m2!3d18.9983606!4d72.8524632!16s%2Fg%2F1ptvt8h7q!19sChIJK7thbgLP5zsROoZ9Jm34CBA?authuser=0&hl=en&rclk=1,Ganesh Krupa General Stores,NA,,,"z=16,x=46030,y=29244"
JGRVDX_7O5zsRAAAA0GONQ2Y,"D/77 Laxmi Chall, Tokershi Jivraj Rd, opp. Swan Mill",Grocery store, 098211 24757,18.9945576,72.8493437,Avaliable,In-store shopping,https://www.google.com/maps/place/Gandhi+Kirana+Stores/data=!4m7!3m6!1s0x3be7cefe5f431519:0x66438d63d0000000!8m2!3d18.9945576!4d72.8493437!16s%2Fg%2F11p6sng_c6!19sChIJGRVDX_7O5zsRAAAA0GONQ2Y?authuser=0&hl=en&rclk=1,Gandhi Kirana Stores,5.0 stars 1 Reviews,5,1,"z=16,x=46029,y=29245"
Jme4LS3zP5zsRaJjHxRr5tTw,Shop No.2,Grocery store, 095279 43839,18.9988087,72.8496602,Avaliable,In-store shopping,https://www.google.com/maps/place/LAXMI+BAKERY+AND+GENERAL+STORE/data=!4m7!3m6!1s0x3be7cf7c4b0bee99:0x3cb5f91ac5c79868!8m2!3d18.9988087!4d72.8496602!16s%2Fg%2F11ttb766vl!19sChIJme4LS3zP5zsRaJjHxRr5tTw?authuser=0&hl=en&rclk=1,LAXMI BAKERY AND GENERAL STORE,1.8 stars 4 Reviews,1.8,4,"z=16,x=46029,y=29244"
JJ-paWsLP5zsRFS1NtyHxG-8,"Gate No 02, Dosti Building, Shop No 04, near Sudhir Dairy Farm",Store,083690 66058,18.997722,72.849857,Avaliable,NA,https://www.google.com/maps/place/Niket+Vegetables+Shop/data=!4m7!3m6!1s0x3be7cfc25a5aea27:0xef1bf121b74d2d15!8m2!3d18.997722!4d72.849857!16s%2Fg%2F11y3t94lm9!19sChIJJ-paWsLP5zsRFS1NtyHxG-8?authuser=0&hl=en&rclk=1,Niket Vegetables Shop,NA,,,"z=16,x=46029,y=29244"
JX5jYoP3O5zsRjzb-bw5xgbY,"Bhavya Apartment, Shop No. 6,7, Shivadi Market, Acharya Donde Marg",Supermarket, 022 2415 6588,18.9989461,72.8497791,Avaliable,In-store shopping,https://www.google.com/maps/place/Geeta+Super+Market/data=!4m7!3m6!1s0x3be7cefda0d8985f:0xb681710e6ffe368f!8m2!3d18.9989461!4d72.8497791!16s%2Fg%2F1vs1qbc4!19sChIJX5jYoP3O5zsRjzb-bw5xgbY?authuser=0&hl=en&rclk=1,Geeta Super Market,4.5 stars 30 Reviews,4.5,30,"z=16,x=46029,y=29244"
JbVxcFAPP5zsRHnC5Yf8hRDE,400015,Women's clothing store,NA,18.9960872,72.8528356,Avaliable,In-store shopping,https://www.google.com/maps/place/Mim/data=!4m7!3m6!1s0x3be7cf03145c5c6d:0x314421ff61b9701e!8m2!3d18.9960872!4d72.8528356!16s%2Fg%2F11h_16_2j3!19sChIJbVxcFAPP5zsRHnC5Yf8hRDE?authuser=0&hl=en&rclk=1,Mim,1.0 stars 1 Reviews,1,1,"z=16,x=46030,y=29244"
JRT0pLIDP5zsRewJTjJTwkUc,"Shop No 1, Acharya Donde Marg",Tobacco shop,090292 70079,18.9990398,72.8506497,Avaliable,NA,https://www.google.com/maps/place/Santosh+Paan+Shop/data=!4m7!3m6!1s0x3be7cf802c293d45:0x4791f0948c53027b!8m2!3d18.9990398!4d72.8506497!16s%2Fg%2F11jzhmpzns!19sChIJRT0pLIDP5zsRewJTjJTwkUc?authuser=0&hl=en&rclk=1,Santosh Paan Shop,NA,,,"z=16,x=46030,y=29244"
JUWr8RwLP5zsRPK45ioVsEv4,Opp.BDD Block No.9 Mahatma Phule Nagar Siwari,Cell phone store, 098927 82591,18.996087,72.852836,Avaliable,NA,https://www.google.com/maps/place/F.F.+Cell+Points/data=!4m7!3m6!1s0x3be7cf0247fc6a51:0xfe126c858a39ae3c!8m2!3d18.996087!4d72.852836!16s%2Fg%2F1pty55crf!19sChIJUWr8RwLP5zsRPK45ioVsEv4?authuser=0&hl=en&rclk=1,F.F. Cell Points,2.0 stars 1 Reviews,2,1,"z=16,x=46030,y=29244"
